PROBEID,SYMBOL
8148448,KHDRBS3
8148461,
8148463,C8orf17
8148465,
8148467,CHRAC1
8148474,
8148476,DENND3
8148501,PTP4A3
8148512,
8148515,
8148517,ADGRB1
8148548,PSCA
8148553,LY6K
8148559,THEM6
8148565,GML
8148572,LY6E
8148580,LINC02904
8148591,GPIHBP1
8148597,ZFP41
8148607,GLI4
8148615,ZNF696
8148619,
8148621,RHPN1
8148640,
8148642,GSDMD
8148655,TIGD5
8148658,ZNF623
8148662,ZNF707
8148671,LINC02878
8148674,MAPK15
8148692,
8148694,GRINA
8148703,SPATC1
8148710,EXOSC4
8148715,GPAA1
8148728,CYC1
8148737,MAF1
8148748,WDR97
8148772,HGH1
8148783,MROH1
8148796,SCX
8148799,HGH1
8148808,MROH1
8148821,SCX
8148824,HSF1
8148841,SLC52A2
8148850,ADCK5
8148867,KIFC2
8148888,PPP1R16A
8148902,GPT
8148917,MFSD3
8148923,LRRC14
8148930,
8148932,ZNF517
8148941,ZNF7
8148949,TMED10P1
8148951,ZNF252P-AS1
8148955,C8orf33
8148962,OR4F29
8148962,OR4F3
8148962,OR4F16
8148962,OR4F21
8148964,LINC00266-1
8148964,PCMTD2
8148964,LINC01881
8148966,RPL23AP53
8148968,FAM87A
8148973,TDRP
8148978,ERICH1
8148982,
8148985,ERICH1
8148992,CSMD1
8149065,
8149067,
8149069,
8149071,ANGPT2
8149084,MCPH1-AS1
8149086,XKR5
8149097,DEFB1
8149104,DEFA6
8149109,DEFA4
8149116,DEFA1B
8149116,DEFA1
8149116,DEFA3
8149122,DEFT1P
8149122,DEFT1P2
8149126,DEFA1B
8149126,DEFA1
8149126,DEFA3
8149132,DEFT1P
8149132,DEFT1P2
8149137,DEFA1B
8149137,DEFA1
8149137,DEFA3
8149142,DEFA5
8149146,
8149148,OR7E5P
8149148,OR7E14P
8149148,OR7E18P
8149148,OR7E154P
8149148,OR7E125P
8149148,OR7E2P
8149148,OR7E85BP
8149151,LINC00965
8149153,LINC00965
8149157,LINC00965
8149161,LINC00965
8149165,LINC00965
8149167,LINC00965
8149169,DEFB4A
8149169,DEFB4B
8149172,DEFB103A
8149172,DEFB103B
8149180,SPAG11A
8149180,SPAG11B
8149192,DEFB104B
8149192,DEFB104A
8149195,DEFB106B
8149195,DEFB106A
8149200,ERVK-6
8149200,ERVK-9
8149200,ERVK-19
8149200,ERVK-4
8149204,FAM90A10P
8149204,FAM90A7P
8149204,FAM90A1
8149204,FAM90A25P
8149204,FAM90A2P
8149208,OR7E5P
8149208,OR7E14P
8149208,OR7E18P
8149208,OR7E154P
8149208,OR7E125P
8149208,OR7E91P
8149208,OR7E2P
8149208,OR7E85BP
8149210,LINC00965
8149214,LINC00965
8149216,LINC00965
8149218,LINC00965
8149220,LINC00965
8149222,LINC00965
8149224,LINC00965
8149226,LINC00965
8149228,LINC00965
8149230,DEFB107A
8149230,DEFB107B
8149235,DEFB105B
8149235,DEFB105A
8149239,
8149241,USP17L25
8149241,USP17L24
8149241,USP17L26
8149241,USP17L27
8149241,USP17L28
8149241,USP17L29
8149241,USP17L30
8149241,USP17L1
8149241,USP17L3
8149241,USP17L8
8149241,USP17L4
8149241,USP17L2
8149241,USP17L5
8149241,USP17L13
8149241,USP17L17
8149241,USP17L20
8149241,USP17L22
8149241,USP17L6P
8149241,USP17L9P
8149241,USP17L10
8149241,USP17L12
8149241,USP17L11
8149241,USP17L18
8149241,USP17L19
8149241,USP17L21
8149241,USP17L15
8149243,USP17L25
8149243,USP17L24
8149243,USP17L26
8149243,USP17L27
8149243,USP17L28
8149243,USP17L29
8149243,USP17L30
8149243,USP17L1
8149243,USP17L3
8149243,USP17L8
8149243,USP17L4
8149243,USP17L2
8149243,USP17L5
8149243,USP17L10
8149243,USP17L12
8149243,USP17L11
8149243,USP17L13
8149243,USP17L17
8149243,USP17L18
8149243,USP17L19
8149243,USP17L20
8149243,USP17L21
8149243,USP17L22
8149243,USP17L15
8149243,USP17L6P
8149243,USP17L9P
8149245,DEFB109B
8149245,DEFB109A
8149248,
8149250,PRAG1
8149256,
8149258,MFHAS1
8149262,
8149264,PPP1R3B
8149269,
8149271,
8149273,
8149275,
8149277,MIR124-1
8149279,
8149281,
8149283,RP1L1
8149289,SOX7
8149296,PINX1
8149307,XKR6
8149315,
8149318,LINC00529
8149320,
8149322,
8149324,FAM167A
8149330,CTSB
8149345,
8149347,DEFB136
8149350,DEFB134
8149353,DEFB130A
8149353,DEFB130B
8149356,USP17L25
8149356,USP17L24
8149356,USP17L26
8149356,USP17L27
8149356,USP17L28
8149356,USP17L29
8149356,USP17L30
8149356,USP17L1
8149356,USP17L3
8149356,USP17L8
8149356,USP17L4
8149356,USP17L2
8149356,USP17L5
8149356,USP17L10
8149356,USP17L12
8149356,USP17L11
8149356,USP17L13
8149356,USP17L17
8149356,USP17L18
8149356,USP17L19
8149356,USP17L20
8149356,USP17L21
8149356,USP17L22
8149356,USP17L15
8149356,USP17L6P
8149356,USP17L9P
8149358,DEFB109B
8149361,FAM90A10P
8149361,FAM90A1
8149361,FAM90A7P
8149361,FAM90A25P
8149361,FAM90A2P
8149365,FAM86B1
8149365,FAM86B2
8149365,FAM86C1P
8149365,FAM86DP
8149365,FAM86HP
8149365,FAM86FP
8149365,EEF2KMT
8149365,FAM86C2P
8149365,FAM86JP
8149365,FAM86B3P
8149377,DEFB130A
8149377,DEFB130B
8149380,DEFB109B
8149380,DEFB109A
8149383,FAM90A10P
8149383,FAM90A1
8149383,FAM90A7P
8149383,FAM90A25P
8149383,FAM90A2P
8149387,FAM86B1
8149387,FAM86C1P
8149387,FAM86HP
8149389,FAM86B1
8149389,FAM86B2
8149389,FAM86C1P
8149389,FAM86DP
8149389,FAM86C2P
8149389,FAM86FP
8149389,FAM86B3P
8149396,
8149399,LONRF1
8149413,DLC1
8149438,SGCZ
8149448,MSR1
8149465,FGF20
8149475,CNOT7
8149485,MTMR7
8149500,MTUS1
8149521,FGL1
8149534,ASAH1
8149551,PSD3
8149555,PSD3
8149574,CSGALNACT1
8149590,
8149592,SLC18A1
8149612,LZTS1
8149625,
8149627,
8149629,GFRA2
8149638,DOK2
8149646,NUDT18
8149652,HR
8149673,REEP4
8149685,LGI3
8149699,PHYHIP
8149705,MIR320A
8149707,BIN3
8149718,BIN3-IT1
8149720,EGR3
8149725,PEBP4
8149733,TNFRSF10B
8149749,TNFRSF10D
8149762,TNFRSF10A
8149774,LOXL2
8149793,ENTPD4
8149809,
8149811,NKX3-1
8149820,NKX2-6
8149823,
8149825,STC1
8149833,
8149835,NEFL
8149847,
8149849,GNRH1
8149857,KCTD9
8149865,EBF2
8149877,PNMA2
8149885,ADRA1A
8149898,STMN4
8149907,TRIM35
8149918,CHRNA2
8149927,CLU
8149942,CCDC25
8149953,
8149955,PBK
8149966,SCARA5
8149979,NUGGC
8149986,ZNF395
8150002,FBXO16
8150002,ZNF395
8150014,INTS9
8150032,
8150034,
8150036,KIF13B
8150076,DUSP4
8150087,
8150089,SARAF
8150099,MBOAT4
8150101,
8150103,GTF2E2
8150112,GSR
8150126,PPP2CB
8150138,TEX15
8150143,PURG
8150149,
8150151,
8150153,
8150155,
8150157,
8150159,
8150161,
8150163,
8150165,FUT10
8150175,TTI2
8150186,RNF122
8150195,
8150197,DUSP26
8150204,
8150206,LSM12
8150210,
8150212,
8150214,LOC102723701
8150217,LOC728024
8150219,BRF2
8150225,RAB11FIP1
8150244,GOT1L1
8150249,ADRB3
8150253,STAR
8150266,LSM1
8150274,
8150276,PLPP5
8150287,NSD3
8150318,FGFR1
8150352,C8orf86
8150356,RNF5
8150356,RNF5P1
8150364,TM2D2
8150373,
8150375,ADAM3A
8150395,ADAM2
8150419,ZMAT4
8150428,SFRP1
8150433,NKX6-3
8150439,ANK1
8150489,
8150491,KAT6A
8150509,PLAT
8150529,DKK4
8150537,SLC20A2
8150550,CHRNA6
8150559,THAP1
8150565,RNF170
8150576,
8150578,
8150580,
8150582,
8150584,
8150586,
8150588,
8150590,
8150592,CEBPD
8150599,PRKDC
8150685,
8150687,
8150689,
8150691,EFCAB1
8150698,SNAI2
8150704,PXDNL
8150714,PCMTD1
8150722,ST18
8150751,ALKAL1
8150757,RB1CC1
8150785,OPRK1
8150797,ATP6V1H
8150818,TCEA1
8150830,LYPLA1
8150842,
8150844,
8150846,TMEM68
8150860,
8150862,
8150864,
8150866,
8150868,
8150870,PSMC6
8150872,RPS20
8150877,SNORD54
8150879,MOS
8150881,PLAG1
8150889,SDR16C5
8150901,PENK
8150906,BPNT2
8150908,BPNT2
8150918,
8150920,CYP7A1
8150928,NSMAF
8150960,
8150962,TOX
8150974,
8150976,
8150978,CA8
8150988,ASPH
8151030,
8151032,GGH
8151042,TTPA
8151052,
8151054,
8151056,CYP7B1
8151066,ARMC1
8151074,PDE7A
8151090,
8151092,CRH
8151099,
8151101,MYBL1
8151118,VCPIP1
8151123,PTTG3P
8151125,TCF24
8151127,PPP1R42
8151136,COPS5
8151149,ARFGEF1
8151191,CPA6
8151205,
8151207,
8151209,
8151211,
8151213,
8151215,
8151217,
8151219,
8151223,SLCO5A1
8151234,
8151236,
8151238,
8151240,PRDM14
8151250,
8151252,
8151254,NCOA2
8151279,
8151281,TRAM1
8151296,LACTB2
8151306,
8151308,
8151310,EYA1
8151332,
8151334,MSC
8151341,TRPA1
8151367,
8151369,SBSPON
8151376,RPL7
8151384,STAU2
8151384,LOC105375902
8151401,UBE2W
8151411,
8151413,ELOC
8151421,
8151423,JPH1
8151430,
8151432,
8151434,
8151436,PEX2
8151445,
8151447,IL7
8151457,HEY1
8151471,MRPS28
8151475,TPD52
8151490,
8151492,
8151494,
8151496,ZNF704
8151508,
8151510,
8151512,PAG1
8151525,PMP2
8151532,FABP4
8151540,
8151542,FABP12
8151547,
8151549,IMPA1
8151559,SLC10A5
8151561,ZFAND1
8151572,SNX16
8151583,
8151585,
8151587,RBIS
8151592,CA1
8151603,REXO1L2P
8151603,LOC101929601
8151603,LOC101929627
8151605,
8151607,REXO1L2P
8151607,LOC101929601
8151607,LOC101929627
8151609,REXO1L2P
8151609,LOC101929601
8151609,LOC101929627
8151613,
8151615,REXO1L2P
8151615,LOC101929601
8151615,LOC101929627
8151617,
8151619,REXO1L2P
8151619,LOC101929601
8151619,LOC101929627
8151621,
8151623,REXO1L2P
8151623,LOC101929601
8151623,LOC101929627
8151625,
8151627,REXO1L2P
8151627,LOC101929601
8151627,LOC101929627
8151629,
8151631,REXO1L2P
8151631,LOC101929601
8151631,LOC101929627
8151633,PSKH2
8151637,SLC7A13
8151644,RMDN1
8151657,
8151659,CNGB3
8151679,DCAF4L2
8151684,
8151686,MMP16
8151707,
8151709,
8151711,NBN
8151730,CALB1
8151743,
8151745,
8151747,TMEM64
8151747,LOC105375633
8151756,PIP4P2
8151764,
8151766,
8151768,RUNX1T1
8151784,
8151788,RBM12B
8151795,CDH17
8151816,GEM
8151824,RAD54B
8151824,FSBP
8151842,VIRMA
8151869,
8151871,CCNE2
8151888,
8151890,TP53INP1
8151898,C8orf37
8151906,GDF6
8151909,UQCRB
8151917,MTERF3
8151927,
8151929,
8151931,TSPYL5
8151935,RPL30
8151942,RIDA
8151952,NIPAL2
8151967,STK3
8151987,
8151989,
8151991,
8151993,COX6C
8151999,RGS22
8152031,FBXO43
8152041,RNF19A
8152053,ANKRD46
8152062,SNX31
8152079,PABPC1
8152090,
8152092,
8152094,
8152096,YWHAZ
8152111,ZNF706
8152115,
8152117,
8152119,NCALD
8152131,
8152133,RRM2B
8152148,UBR5
8152211,
8152213,
8152215,KLF10
8152222,AZIN1
8152240,
8152242,
8152244,
8152246,
8152248,
8152250,
8152252,BAALC-AS2
8152255,SLC25A32
8152264,DPYS
8152278,
8152280,LRP12
8152289,
8152291,ABRA
8152297,ANGPT1
8152314,RSPO2
8152323,EIF3E
8152333,
8152335,TMEM74
8152340,NUDCD1
8152355,SYBU
8152367,
8152369,KCNV1
8152374,
8152376,CSMD3
8152451,
8152453,TRPS1
8152463,
8152465,EIF3H
8152477,RAD21
8152491,EXT1
8152506,SAMD12
8152512,TNFRSF11B
8152522,ENPP2
8152551,
8152553,TAF2
8152582,DSCC1
8152595,
8152597,MRPL13
8152606,SNTB1
8152617,HAS2
8152626,
8152628,DERL1
8152640,
8152642,FAM83A-AS1
8152648,ZHX1-C8orf76
8152648,C8orf76
8152656,ZHX1
8152656,ZHX1-C8orf76
8152664,
8152666,
8152668,ATAD2
8152701,
8152703,FBXO32
8152715,KLHL38
8152719,ANXA13
8152734,FER1L6-AS1
8152742,FER1L6-AS2
8152750,TMEM65
8152759,TATDN1
8152764,MTSS1
8152782,WASHC5
8152812,LRATD2
8152815,LINC02912
8152819,
8152821,CCDC26
8152828,GSDMC
8152845,CYRIB
8152863,
8152865,
8152867,ASAP1
8152900,
8152902,ADCY8
8152922,
8152924,OC90
8152938,HHLA1
8152946,KCNQ3
8152962,DNAAF11
8152976,TMEM71
8152988,SLA
8153002,NDRG1
8153021,ST3GAL1
8153035,
8153037,
8153039,
8153041,
8153043,ZFAT
8153065,MIR30B
8153067,MIR30D
8153069,
8153071,FAM135B
8153101,COL22A1
8153167,KCNK9
8153175,TRAPPC9
8153201,AGO2
8153223,PTK2
8153258,SLC45A4
8153262,SLC45A4
8153269,GPR20
8153273,MROH5
8153304,TSNARE1
8153320,
8153322,ARC
8153328,JRK
8153334,
8153336,SLURP1
8153342,LYPD2
8153346,LYNX1-SLURP2
8153346,LYNX1
8153346,SLURP2
8153359,LY6D
8153363,CYP11B1
8153373,CYP11B2
8153380,LY6H
8153390,TOP1MT
8153405,RHPN1-AS1
8153409,MAFA
8153411,ZC3H3
8153424,MROH6
8153426,MROH6
8153430,NAPRT
8153449,EEF1D
8153457,EEF1D
8153459,PYCR3
8153474,GFUS
8153486,CCDC166
8153488,FAM83H
8153497,SCRIB
8153536,PUF60
8153550,NRBP2
8153568,PLEC
8153609,PARP10
8153625,OPLAH
8153652,SHARPIN
8153664,BOP1
8153678,BOP1
8153684,DGAT1
8153704,SCRT1
8153709,TMEM249
8153709,FBXL6
8153727,CPSF1
8153762,SLC39A4
8153776,VPS28
8153790,TONSL
8153819,CYHR1
8153823,CYHR1
8153828,FOXH1
8153835,LOC101928953
8153838,RECQL4
8153862,C8orf82
8153862,LRRC24
8153868,C8orf82
8153868,LRRC24
8153876,ARHGAP39
8153890,ZNF251
8153896,ZNF34
8153903,RPL8
8153911,COMMD5
8153911,ZNF250
8153920,ZNF250
8153930,ZNF16
8153935,ZNF252P
8153937,SCRT1
8153939,DGAT1
8153959,DOCK8
8154012,KANK1
8154034,DMRT1
8154043,DMRT3
8154047,DMRT2
8154057,
8154059,SMARCA2
8154100,VLDLR
8154124,KCNV2
8154128,
8154130,
8154132,GLIS3-AS1
8154135,SLC1A1
8154151,PLPP6
8154153,CDC37L1
8154163,RCL1
8154176,MIR101-2
8154178,JAK2
8154207,
8154209,
8154211,
8154213,
8154215,
8154217,
8154219,
8154221,
8154223,
8154225,
8154227,
8154229,INSL4
8154233,CD274
8154245,PDCD1LG2
8154254,RIC1
8154283,
8154285,MLANA
8154295,IL33
8154305,SELENOT
8154307,TPD52L3
8154316,UHRF2
8154333,KDM4C
8154357,
8154359,RPL18A
8154361,
8154363,RPS26
8154363,RPS26P11
8154365,
8154367,TYRP1
8154379,
8154381,LURAP1L
8154386,
8154388,
8154392,
8154394,SNAPC3
8154414,
8154416,CCDC171
8154447,
8154449,CNTLN
8154476,SH3GL2
8154491,ADAMTSL1
8154510,
8154512,ADAMTSL1
8154523,RRAGA
8154527,
8154529,
8154531,DENND4C
8154563,ACER2
8154572,
8154574,FOCAD
8154620,
8154622,IFNA8
8154627,IFNA1
8154627,IFNA13
8154627,IFNA10
8154627,IFNA21
8154627,IFNA6
8154627,IFNA17
8154635,MTAP
8154635,CDKN2B-AS1
8154635,ERVFRD-3
8154654,CDKN2A-DT
8154656,DMRTA1
8154660,
8154662,LOC100506422
8154666,
8154668,
8154670,IFT74
8154692,TEK
8154719,
8154721,IFNK
8154725,MIR622
8154727,SLC25A6
8154729,
8154731,
8154733,ACO1
8154758,
8154760,TMEM215
8154763,
8154765,DNAJA1
8154777,
8154779,SPINK4
8154785,CHMP5
8154793,NFX1
8154823,ANKRD18B
8154836,ANXA2P2
8154838,
8154841,
8154844,
8154846,
8154848,PRSS3
8154856,UBE2R2
8154866,
8154868,
8154870,
8154872,UBAP1
8154885,NUDT2
8154892,DNAI1
8154914,
8154916,GALT
8154934,IL11RA
8154951,
8154953,PHF24
8154962,DNAJB5
8154973,C9orf131
8154979,
8154981,UNC13B
8155024,
8155026,ATP8B5P
8155048,RUSC2
8155062,TESK1
8155073,CCDC107
8155081,
8155083,CA9
8155096,CREB3
8155110,RGP1
8155121,NPR2
8155148,TMEM8B
8155167,HRCT1
8155169,RECK
8155192,GLIPR2
8155200,CCIN
8155203,CLTA
8155212,
8155214,MELK
8155234,ZCCHC7
8155246,
8155248,
8155250,GRHPR
8155265,
8155268,POLR1E
8155284,FRMPD1
8155301,TRMT10B
8155312,DCAF10
8155323,
8155325,
8155327,ALDH1B1
8155332,FAM220A
8155336,
8155338,
8155340,SPATA31A1
8155340,SPATA31A3
8155340,SPATA31A5
8155340,SPATA31A6
8155340,SPATA31A7
8155340,SPATA31C2
8155340,SPATA31C1
8155340,LOC642943
8155345,FAM74A1
8155345,FAM74A3
8155345,FAM74A4
8155345,FAM74A6
8155345,FAM74A7
8155349,SPATA31A1
8155349,SPATA31A3
8155349,SPATA31A5
8155349,SPATA31A6
8155349,SPATA31A7
8155349,SPATA31C2
8155349,SPATA31C1
8155349,LOC642943
8155354,FAM74A1
8155354,FAM74A3
8155354,FAM74A4
8155354,FAM74A7
8155354,FAM74A6
8155359,CNTNAP3B
8155359,CNTNAP3
8155359,CNTNAP3P2
8155369,
8155371,SPATA31A3
8155371,SPATA31A1
8155371,SPATA31A5
8155371,SPATA31A6
8155371,SPATA31A7
8155371,SPATA31C2
8155371,SPATA31C1
8155371,LOC642943
8155376,FAM74A3
8155376,FAM74A1
8155376,FAM74A4
8155376,FAM74A7
8155376,FAM74A6
8155383,SPATA31A3
8155383,SPATA31A1
8155383,SPATA31A5
8155383,SPATA31A6
8155383,SPATA31A7
8155383,SPATA31C2
8155383,SPATA31C1
8155383,LOC642943
8155388,FAM74A3
8155388,FAM74A1
8155388,FAM74A4
8155388,FAM74A6
8155388,FAM74A7
8155393,LOC102724238
8155393,LOC554249
8155393,GLIDR
8155393,LOC728673
8155393,LOC103908605
8155397,ANKRD20A2P
8155397,ANKRD20A8P
8155397,ANKRD20A12P
8155397,ANKRD20A3P
8155397,ANKRD20A4P
8155397,ANKRD20A1
8155397,ANKRD20A5P
8155397,ANKRD20A9P
8155397,ANKRD20A21P
8155414,ANKRD20A8P
8155418,CYP4F30P
8155418,FAM95B1
8155422,CBWD2
8155422,CBWD5
8155422,CBWD3
8155422,CBWD6
8155422,CBWD1
8155440,FOXD4L1
8155440,FOXD4L4
8155440,FOXD4L6
8155440,FOXD4L5
8155440,FOXD4L3
8155440,FOXD4
8155442,AQP7P3
8155442,AQP7
8155442,LOC100509620
8155442,AQP7P1
8155442,LOC102724507
8155451,
8155453,
8155455,LINC00268
8155458,
8155460,CNTNAP3B
8155460,CNTNAP3P2
8155460,CNTNAP3
8155460,CNTNAP3C
8155487,FGF7
8155487,FGF7P3
8155487,FGF7P6
8155490,LOC102724238
8155490,LOC554249
8155490,LOC103908605
8155490,GLIDR
8155490,LOC728673
8155493,
8155497,FAM27C
8155497,FAM27B
8155497,LOC105379444
8155501,LOC101930026
8155503,LOC107984035
8155503,LOC105372733
8155508,
8155510,FAM27C
8155510,LOC105379444
8155510,FAM27B
8155514,FAM27E2
8155514,FAM27E3
8155516,LOC107984035
8155516,LOC105372733
8155519,
8155521,
8155525,LOC107984035
8155525,LOC105372733
8155528,
8155530,FGF7P6
8155530,LOC102724238
8155530,FGF7
8155530,FGF7P3
8155530,LERFS
8155537,LOC101930026
8155540,CNTNAP3B
8155540,CNTNAP3
8155540,CNTNAP3P2
8155547,PTGER4P2-CDK2AP2P2
8155550,LOC728673
8155550,LOC102724238
8155550,LOC554249
8155550,GLIDR
8155550,LOC103908605
8155554,AQP7P3
8155554,AQP7
8155554,LOC100509620
8155554,AQP7P1
8155554,LOC102724507
8155563,MTHFD1L
8155563,LOC100133920
8155563,LOC286297
8155567,
8155569,
8155572,LINC01597
8155574,ANKRD20A2P
8155574,ANKRD20A8P
8155574,ANKRD20A12P
8155574,ANKRD20A3P
8155574,ANKRD20A4P
8155574,ANKRD20A1
8155574,ANKRD20A5P
8155574,ANKRD20A9P
8155574,ANKRD20A21P
8155591,ANKRD20A8P
8155591,LOC101927345
8155591,LOC105379272
8155596,LINC00537
8155596,LOC107987020
8155598,
8155600,
8155602,ANKRD20A2P
8155602,ANKRD20A8P
8155602,ANKRD20A12P
8155602,ANKRD20A3P
8155602,ANKRD20A4P
8155602,ANKRD20A1
8155602,ANKRD20A9P
8155602,ANKRD20A5P
8155602,LOC101927345
8155602,ANKRD20A21P
8155627,CYP4F30P
8155627,FAM95B1
8155630,LOC100133920
8155630,MTHFD1L
8155630,LOC286297
8155634,LOC441666
8155636,CBWD2
8155636,CBWD5
8155636,CBWD6
8155636,CBWD1
8155636,CBWD3
8155661,FOXD4L1
8155661,FOXD4L3
8155661,FOXD4L4
8155661,FOXD4L6
8155661,FOXD4
8155661,FOXD4L5
8155665,PGM5
8155673,PIP5K1B
8155696,PABIR1
8155699,FXN
8155707,TJP2
8155734,FAM189A2
8155747,C9orf135
8155754,MAMDC2
8155770,SMC5
8155794,C9orf85
8155802,GDA
8155824,TMC1
8155847,
8155849,ANXA1
8155864,RORB
8155877,
8155881,
8155883,OSTF1
8155896,
8155898,PCSK5
8155930,GCNT1
8155942,FOXB2
8155944,
8155946,VPS13A
8156022,
8156024,
8156026,CEP78
8156043,PSAT1
8156052,
8156054,
8156056,
8156058,
8156060,TLE4
8156082,
8156084,
8156086,
8156088,
8156090,SPATA31D5P
8156098,SPATA31D4
8156098,SPATA31D3
8156098,SPATA31D1
8156098,SPATA31D5P
8156103,SPATA31D1
8156103,SPATA31D3
8156110,
8156112,
8156116,IDNK
8156126,RMI1
8156132,
8156134,NTRK2
8156160,
8156164,LOC389765
8156164,KIF27
8156167,NAA35
8156192,
8156194,
8156196,LINC02872
8156199,DAPK1
8156228,CTSL
8156240,CTSL3P
8156247,SPATA31E1
8156253,SPATA31A1
8156253,SPATA31C1
8156253,SPATA31A6
8156253,SPATA31C2
8156253,SPATA31A3
8156253,SPATA31A5
8156253,SPATA31A7
8156253,LOC642943
8156257,SPATA31A3
8156257,SPATA31A1
8156257,SPATA31C1
8156257,SPATA31C2
8156261,
8156263,SPIN1
8156274,NXNL2
8156278,C9orf47
8156278,S1PR3
8156290,CKS2
8156295,SECISBP2
8156309,GADD45G
8156319,OR7E37P
8156319,OR7E5P
8156319,OR7E12P
8156319,OR7E14P
8156319,OR7E47P
8156319,OR7E24
8156319,CCZ1P-OR7E38P
8156321,SYK
8156337,
8156339,
8156341,CENPP
8156354,
8156356,
8156358,
8156360,ANKRD19P
8156360,LOC642943
8156371,
8156373,FGD3
8156393,SUSD3
8156404,CARD19
8156415,WNK2
8156450,
8156452,FAM120A
8156476,PHF2
8156506,PTPDC1
8156519,MIRLET7A1
8156521,MIRLET7F1
8156523,MIRLET7D
8156525,
8156529,ZNF169
8156538,MFSD14B
8156547,
8156549,AOPEP
8156569,MIR23B
8156569,AOPEP
8156571,MIR27B
8156571,AOPEP
8156573,MIR24-1
8156573,AOPEP
8156575,
8156577,
8156579,
8156581,ERCC6L2
8156599,
8156601,ERCC6L2
8156604,ERCC6L2
8156610,HABP4
8156620,NUTM2G
8156620,NUTM2A
8156620,NUTM2B
8156620,NUTM2F
8156620,NUTM2D
8156633,CCDC180
8156633,SUGT1P4-STRA6LP
8156633,SUGT1P4-STRA6LP-CCDC180
8156688,TDRD7
8156706,TMOD1
8156718,NCBP1
8156743,FOXE1
8156748,
8156750,ANP32B
8156759,
8156761,NANS
8156770,GALNT12
8156783,COL15A1
8156826,TGFBR1
8156838,SEC61B
8156844,
8156846,
8156848,NR4A3
8156861,STX17
8156873,INVS
8156895,
8156897,MSANTD3
8156897,MSANTD3-TMEFF1
8156905,MSANTD3-TMEFF1
8156905,TMEFF1
8156919,CAVIN4
8156923,PLPPR1
8156935,ZNF189
8156945,RNF20
8156969,
8156971,CYLC2
8156982,SMC2
8157012,OR13F1
8157014,OR13C8
8157016,OR13D1
8157018,
8157021,NIPSNAP3A
8157027,NIPSNAP3B
8157036,
8157038,SLC44A1
8157058,FSD1L
8157074,FKTN
8157090,TAL2
8157092,TMEM38B
8157101,
8157103,
8157105,ZNF462
8157123,
8157125,RAD23B
8157139,
8157141,ACTL7A
8157144,ABITRAM
8157151,
8157153,PALM2AKAP2
8157173,MUSK
8157189,
8157191,
8157193,ZNF483
8157203,DNAJC25
8157203,GNG10
8157203,DNAJC25-GNG10
8157214,
8157216,UGCG
8157227,
8157229,
8157231,
8157233,HSDL2
8157246,KIAA1958
8157253,SNX30
8157264,SLC31A2
8157270,SLC31A1
8157281,
8157283,PRPF4
8157300,BSPRY
8157308,C9orf43
8157324,RGS3
8157362,ZNF618
8157381,ZNF618
8157383,COL27A1
8157444,MIR455
8157446,ORM1
8157450,ORM2
8157450,ORM1
8157454,ATP6V1G1
8157463,TMEM268
8157477,DELEC1
8157485,
8157487,PAPPA
8157516,TRIM32
8157520,
8157522,
8157524,TLR4
8157534,CNTRL
8157580,
8157582,GSN
8157605,
8157608,
8157610,DAB2IP
8157632,MORN5
8157638,MRRF
8157650,PTGS1
8157668,OR1J2
8157671,OR1J4
8157674,OR1N2
8157677,
8157679,OR1Q1
8157681,OR1L1
8157684,OR1L3
8157686,OR1L4
8157688,OR1L6
8157691,SKA2
8157696,OR5C1
8157698,OR1K1
8157700,RABGAP1
8157727,GPR21
8157729,
8157731,CRB2
8157751,LHX2
8157761,NEK6
8157777,ADGRD2
8157798,
8157800,MIR181A2
8157802,MIR181B2
8157804,OLFML2A
8157818,WDR38
8157828,ARPC5L
8157839,
8157841,
8157843,RABEPK
8157858,GAPVD1
8157888,
8157890,PBX3
8157905,MVB12B
8157922,LMX1B
8157933,ZBTB43
8157939,ZBTB34
8157941,ZBTB34
8157945,ZBTB34
8157947,ZBTB34
8157949,RALGPS1
8157976,GARNL3
8158009,SLC2A8
8158022,ZNF79
8158028,LRSAM1
8158057,
8158059,STXBP1
8158081,CFAP157
8158094,TTC16
8158112,CDK9
8158123,FPGS
8158145,LOC102723566
8158147,SLC25A25
8158164,PTGES2-AS1
8158167,LCN2
8158177,BBLN
8158183,DNM1
8158204,SWI5
8158212,
8158214,COQ4
8158224,SLC27A4
8158240,TMSB4XP6
8158240,TMSB4X
8158240,TMSB4XP1
8158240,TMSB4XP2
8158242,URM1
8158250,CERCAM
8158269,ODF2
8158298,GLE1
8158317,SPTAN1
8158372,SET
8158380,PKN3
8158404,
8158406,TBC1D13
8158418,ENDOG
8158424,LRRC8A
8158431,PHYHD1
8158446,NUP188
8158492,MIGA2
8158511,
8158513,DOLPP1
8158523,PTPA
8158539,LINC02913
8158542,LINC01503
8158544,NTMT1
8158554,PRRX2
8158560,TOR1B
8158568,USP20
8158597,GPR107
8158625,
8158627,NCS1
8158637,HMCN2
8158664,
8158666,HMCN2
8158671,ASS1
8158684,
8158686,FUBP3
8158708,PRDM12
8158714,EXOSC2
8158725,ABL1
8158739,LAMC3
8158771,AIF1L
8158783,NUP214
8158823,
8158825,PLPP7
8158829,PRRC2B
8158839,PRRC2B
8158862,SNORD62A
8158862,SNORD62B
8158864,SNORD62A
